"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5cZpwmXGzDvBDX9Iv6wXzx","PROM / KING","spotify:artist:7Hjbimq43OgxaBRpFXic4x","Saba","spotify:album:6Te111t5gDZ7W94myHRqUt","CARE FOR ME","spotify:artist:7Hjbimq43OgxaBRpFXic4x","Saba","2018-04-05","https://i.scdn.co/image/ab67616d0000b2734e924c0e8d0930c2655e3ce5","1","9","451615","https://p.scdn.co/mp3-preview/71651195ec6ffd675b5d0a529ff84b553cdf0cae?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QM24S1806218","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:3vVTMCLJ3VeKbEQa1zm3Xl","Bodo","spotify:artist:3AWprtbEToKCq6Xzz0tTX4","Mamman Sani","spotify:album:0WPlTRAza6DYPWTFmfhgXT","Unreleased Tapes 1981-1984","spotify:artist:3AWprtbEToKCq6Xzz0tTX4","Mamman Sani","2015-11-12","https://i.scdn.co/image/ab67616d0000b273f0dce5f5b697fe5e5a94865a","1","4","377493","https://p.scdn.co/mp3-preview/4021ebd3cca322364d3eacd04b6f6bd6f24333e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","USA2P1653347","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1HP2YTL7TUTIdsg7ewaV4W","Preludio","spotify:artist:174ThXFgQg2VCq9r3m8ceb","Luiz Bonfá","spotify:album:6mosiMMmtwtRePvsRakcch","Amor! Fabulous Guitar Of Luiz Bonfa","spotify:artist:174ThXFgQg2VCq9r3m8ceb","Luiz Bonfá","2006-08-22","https://i.scdn.co/image/ab67616d0000b273526bca6a7421adc070e2762b","1","12","102613","https://p.scdn.co/mp3-preview/924d1911fa7fb6159d7fe6865d183454f6df272e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USAT20503689","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:18m5cT1ULpqenaxRAo6zMh","Slow Down","spotify:artist:3enRG6NEAfCkJI2muGcnT1","J.B. Lenoir","spotify:album:1wTgpKSdhCpHsgKb6XEwnG","Passionate Blues","spotify:artist:3enRG6NEAfCkJI2muGcnT1","J.B. Lenoir","1979","https://i.scdn.co/image/ab67616d0000b273a73707f6104d7e631c77889d","1","17","94666","https://p.scdn.co/mp3-preview/8303182e3417b263a58d22ca899c1d436bd18ac8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","DER387900017","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:6MTA4AwgmjVASTXpBEwvn8","SWAMP","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON","spotify:album:0XnqQzdSFAml08XZoRt1St","SATURATION II","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON","2017-08-25","https://i.scdn.co/image/ab67616d0000b2737d15fb20303a589acc1ab98b","1","5","251963","https://p.scdn.co/mp3-preview/77a2129fceedd6cba32e476b6e4b4088054664a0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USUYG1156287","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:43CUwxn4qrjvtltztaJz4P","Song of a Sinner","spotify:artist:2NGwbUwikm2vhGsXz1hQUl","Top Drawer","spotify:album:1TQtU1pMPnhKv3Nz23TGMI","Forge Your Own Chains: Heavy Psychedelic Ballads and Dirges 1968-1974","spotify:artist:2NGwbUwikm2vhGsXz1hQUl","Top Drawer","2009-11-17","https://i.scdn.co/image/ab67616d0000b273a6cee6ca44da1c96565ae106","1","1","518919","https://p.scdn.co/mp3-preview/c7581c9366bef04b9356d7dcd8aaa32dfda97d12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","US2S70946001","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1TAO0OM5Lr3XGNrN4Tl9wf","9 Milli Bros","spotify:artist:6FD0unjzGQhX3b6eMccMJe, spotify:artist:34EP7KEpOjXcM2TCat1ISk","Ghostface Killah, Wu-Tang Clan","spotify:album:7KG4KPy9S7JfbLaXZlTQRG","Fishscale","spotify:artist:6FD0unjzGQhX3b6eMccMJe","Ghostface Killah","2006-01-01","https://i.scdn.co/image/ab67616d0000b273b41c502e543d456b33b830e7","1","6","254640","https://p.scdn.co/mp3-preview/73757ba4afa628da1a761c89b17cba66deedeeb2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USUM70601434","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1F8ioDyExyre2ahAtehW5y","Afterthought","spotify:artist:62sC6lUEWRjbFqXpMmOk4G","Fugazi","spotify:album:1owNOVlXTqmDVo4M2Z20uk","Instrument Soundtrack","spotify:artist:62sC6lUEWRjbFqXpMmOk4G","Fugazi","1999-04-01","https://i.scdn.co/image/ab67616d0000b273bd8b0af490f57ec1e55513cf","1","4","88573","https://p.scdn.co/mp3-preview/26b3fb21c31b87e734f00afa70bde3c9cf6430c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","US35U0412004","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1IyEq2jer2aKWugbYiBwgL","Lipstick Traces - 2007 Remaster","spotify:artist:2Omy3P5hFZym7FKum1JA1s","UFO","spotify:album:7rIrjqUmeFTjw9JH9MWekS","Phenomenon (2007 Remaster)","spotify:artist:2Omy3P5hFZym7FKum1JA1s","UFO","1974-01-01","https://i.scdn.co/image/ab67616d0000b2737dd63c9cad5acc0104ee9b78","1","9","141013","https://p.scdn.co/mp3-preview/035879127a19c6da55861fd1d2ca15ac79a00ece?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAYK0700209","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:58k32my5lKofeZRtIvBDg9","HONEST","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","spotify:album:7Cw4LObzgnVqSlkuIyywtI","DIE FOR MY BITCH","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","2019-07-19","https://i.scdn.co/image/ab67616d0000b273683757f1fd40a7f7ef64bec1","1","2","172672","https://p.scdn.co/mp3-preview/d97fc527cfad8f68b21f1c3f6e786897dd2b393d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","QM6N21900313","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1Hv1VTm8zeOeybub15mA2R","Smooth Operator - Single Version","spotify:artist:47zz7sob9NUcODy0BTDvKx","Sade","spotify:album:3uSWaQxJAdm5MWKQkQJNoK","The Best of Sade","spotify:artist:47zz7sob9NUcODy0BTDvKx","Sade","1994-10-31","https://i.scdn.co/image/ab67616d0000b2735e25e034e25258b356774c79","1","3","258693","https://p.scdn.co/mp3-preview/43f389ca63d0814eb6e316b42f13011d802373ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","GBBBM8400016","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:7viT9kDjq8PIx57sRCID0b","Behave Yourself","spotify:artist:2vDV0T8sxx2ENnKXds75e5","Booker T. & the M.G.'s","spotify:album:2aGFVLz0oQPa3uxCfq9lcU","Green Onions","spotify:artist:2vDV0T8sxx2ENnKXds75e5","Booker T. & the M.G.'s","1962","https://i.scdn.co/image/ab67616d0000b27346007ceff2f1c33c9b9ec19c","1","6","235386","https://p.scdn.co/mp3-preview/fda913428d61b59f9a1f75200ea566249a9041ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USAT20003765","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:7afDukwRRDs0rmg3leQ8ti","Monkberry Moon Delight - Remastered 2012","spotify:artist:4STHEaNw4mPZ2tzheohgXB, spotify:artist:6QEKXJs8gQCiyBq5L8knco","Paul McCartney, Linda McCartney","spotify:album:3DTMsrNO6lEHNmDJ0fsN4v","Ram (Archive Collection)","spotify:artist:4STHEaNw4mPZ2tzheohgXB, spotify:artist:6QEKXJs8gQCiyBq5L8knco","Paul McCartney, Linda McCartney","1971-05-17","https://i.scdn.co/image/ab67616d0000b27336e259c002cc8746178f5a64","1","8","324133","https://p.scdn.co/mp3-preview/de63ee4143bbd1f29e3ec98bfd34c175f6e08aac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","GBCCS1100095","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:18bt6V3IWTCp68uk5xxdtz","Burritos","spotify:artist:0EdvGhlC1FkGItLOWQzG4J","Sublime","spotify:album:14eK347GdWO4mBBx78tsut","Sublime","spotify:artist:0EdvGhlC1FkGItLOWQzG4J","Sublime","1996-07-30","https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85","1","12","234986","https://p.scdn.co/mp3-preview/2ed1d14f8420aeb5de301c04be89a7fb4f9a6c93?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","USGA19649259","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:15NQ3x1f2GUhqs8oBXhTqp","Scottie Beam","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:0eVyjRhzZKke2KFYTcDkeu, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Freddie Gibbs, The Alchemist, Rick Ross","spotify:album:3znl1qe13kyjQv7KcR685N","Alfredo","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:0eVyjRhzZKke2KFYTcDkeu","Freddie Gibbs, The Alchemist","2020-05-29","https://i.scdn.co/image/ab67616d0000b27352c24049a16d59e98a638651","1","3","244053","https://p.scdn.co/mp3-preview/f2f5469d5453c583dd28291a608d8fcba0a85d46?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","USUYG1314083","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:0MaM0yE9EdQEJwDfs6EAZ9","タイム・リミット","spotify:artist:0lRXEutklZUeNdWIJA1NI0","CASIOPEA","spotify:album:3uFgYgCEvCSACjB8XHl3hb","CASIOPEA","spotify:artist:0lRXEutklZUeNdWIJA1NI0","CASIOPEA","1979","https://i.scdn.co/image/ab67616d0000b273648478cb25e3e302454e40e1","1","1","187200","https://p.scdn.co/mp3-preview/d65fd132336688f0226f7b4a0472919ca816f2ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","JPAL00900310","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:21rsiCXG7sA0CqEUOTMHNY","Infinite Bliss","spotify:artist:7aE9KUqEEWrasYryOkJG7O","Maston","spotify:album:76Q9lpHE2vxtyCSrvyaI1a","Tulips","spotify:artist:7aE9KUqEEWrasYryOkJG7O","Maston","2017-10-27","https://i.scdn.co/image/ab67616d0000b273c6e38b8ede9b06f81dc04adf","1","5","93882","https://p.scdn.co/mp3-preview/cfdb25a623024669609f7fe4cc930651ac53f38e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","TCADF1756581","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:0xwG5stzrc5B70TycPwenY","Rainy Day, Dream Away","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:5z090LQztiqh13wYspQvKQ","Electric Ladyland","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","1968-10-25","https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292","1","10","222066","https://p.scdn.co/mp3-preview/3aed0fc18eea1d6495a4d7d32d671362eda8a2e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USQX90900744","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:5ZIwhaTKGjxXMfvKO9EVXU","Ich bin wie du","spotify:artist:4RVBHXd0cu2qrEyv8jVjQZ","Marianne Rosenberg","spotify:album:5YXZ3E22zU805wiUdgeiVx","Lieder der Nacht - 16 unvergessene Hits","spotify:artist:4RVBHXd0cu2qrEyv8jVjQZ","Marianne Rosenberg","1988-09-17","https://i.scdn.co/image/ab67616d0000b273e7f76582eecb76fbbac8018a","1","4","218226","https://p.scdn.co/mp3-preview/f3906d211e7d29f1afdf82862ee599bfbe83361d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","DEC737500008","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:3Xp64gvwjvJH1ZkOQur3xK","Brilliant Corners","spotify:artist:4PDpGtF16XpqvXxsrFwQnN, spotify:artist:1VEzN9lxvG6KPR3QQGsebR, spotify:artist:1kL3usnF0v21VlGzfY8KxR, spotify:artist:62xdwGEOLoGQxKUqoJusyU","Thelonious Monk, Sonny Rollins, Ernie Henry, Clark Terry","spotify:album:5gWF47eGSbv4BOfxoFcQtd","Brilliant Corners","spotify:artist:4PDpGtF16XpqvXxsrFwQnN","Thelonious Monk","1957","https://i.scdn.co/image/ab67616d0000b2736f955e40e9783400a004ae55","1","1","463933","https://p.scdn.co/mp3-preview/f3b41b67dcef47076c88293ec9c148af870fa079?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USFI85700100","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:6AobkjMl8MdQwFOOmgzEaC","Mississippi Half-Step Uptown Toodeloo - 2013 Remaster","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:4wIEQMHtdye4aeSc2FYxI0","Wake of the Flood (2013 Remaster)","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","1973","https://i.scdn.co/image/ab67616d0000b273100cf67e7bab40773505d864","1","1","344760","https://p.scdn.co/mp3-preview/96bdc177dc223c1636ae5e7259409b2112a2f530?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USRH11301558","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:5LyRtsQLhcXmy50VXhQXXS","Holy Wars...The Punishment Due - 2004 Remix","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:0qaLL09EtF1hiUis7PRvaJ","Rust In Peace (2004 Remix / Expanded Edition)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1990-10-04","https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0","1","1","392600","https://p.scdn.co/mp3-preview/29d83cf8320442ec1841b041ce6c2c69a7bbe866?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USCA20400647","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:5VLsvYg9dlDHXNwlX6r9QO","Carinhoso","spotify:artist:5w4qi7KMTWcV7sgXgVoPwW, spotify:artist:0pMRwfwerzk1N0cUov351R","Elizeth Cardoso, Pixinguinha","spotify:album:73tYzmMaMZRaowHFuhk3gm","A Enluarada Elizeth","spotify:artist:5w4qi7KMTWcV7sgXgVoPwW","Elizeth Cardoso","1967-11-17","https://i.scdn.co/image/ab67616d0000b273062b4def444168f071c1e295","1","6","154733","https://p.scdn.co/mp3-preview/aaa0918c81b3d54b46f2bd7e4daee4e7b787fd73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","BREMI0700088","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:3npnY5CEUv1YbdsdGWsApw","Bass Down Low","spotify:artist:4NzdIkiweEHJgVdg8q2Ruk","Basswell","spotify:album:0ZVzN0Kj0vgK7EjVRUusVz","Bass Down Low","spotify:artist:4NzdIkiweEHJgVdg8q2Ruk","Basswell","2021-01-08","https://i.scdn.co/image/ab67616d0000b273128f84fc0a18d409177f8f7c","1","1","345346","https://p.scdn.co/mp3-preview/44d433cf8975a5a32d21a4a99e562dcc76daa73b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FRDCX2102260","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:4mjic5QsAIxw3Xq9QQWYLn","Sake And Greens","spotify:artist:3XOVABzceOUTbR3iEz0ImO","Cal Tjader","spotify:album:3VUnIk2AAjvnUb4N8SI1WY","Breeze From The East","spotify:artist:3XOVABzceOUTbR3iEz0ImO","Cal Tjader","1964-02-01","https://i.scdn.co/image/ab67616d0000b27389a6bc20955687d585a37151","1","1","156760","https://p.scdn.co/mp3-preview/10167637c78ea94dac397e913ee9f3f85bc63991?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","USPR36312102","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:3frf3zTgzt3YIx9ylpUoqU","Misty Mountain Hop - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:5EyIDBAqhnlkAHqvPRwdbX","Led Zeppelin IV (Remaster)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1971-11-08","https://i.scdn.co/image/ab67616d0000b2734509204d0860cc0cc67e83dc","1","5","278907","https://p.scdn.co/mp3-preview/ef9ccd8243d3a9ac8c56dfd9a68d57376d9633d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USAT21300960","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:6oWhUfePc5h9r5pfw7wvPN","Midnight Special - Remastered 2007/Rudy Van Gelder Edition","spotify:artist:5GXruybcLmXPjR9rKKFyS6","Jimmy Smith","spotify:album:06gaOfTDym5Jf8FZNxwCnZ","Midnight Special (Remastered)","spotify:artist:5GXruybcLmXPjR9rKKFyS6","Jimmy Smith","1961","https://i.scdn.co/image/ab67616d0000b2738978611f80ed7dd02e684877","1","1","597280","https://p.scdn.co/mp3-preview/99f2f8044d9d2391d598619e6f2a7b83ed995805?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USBN20700601","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1vcmEqKQAHlnV2fcNdJjEt","Incident at Neshabur","spotify:artist:6GI52t8N5F02MxU0g5U69P","Santana","spotify:album:1CHUXwuge9A7L2KiA3vnR6","Abraxas","spotify:artist:6GI52t8N5F02MxU0g5U69P","Santana","1970-09-23","https://i.scdn.co/image/ab67616d0000b273f1594eeff2ea90e0f3873919","1","4","297506","https://p.scdn.co/mp3-preview/b9a437e5af5bbeb679b04e6d572f2f5f44fe9759?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USSM17000292","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1u5W2MmLUUZ4olQ9kVs9KI","Turn It into Something Good","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:6LapfqQYqVWO1kDb6GDXr6","Faces","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","1980-10-14","https://i.scdn.co/image/ab67616d0000b27347c34e1ba99f76bda68bb61c","1","2","250226","https://p.scdn.co/mp3-preview/73760fce07952dd1f86393f50e8575de27dfe3f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USSM11104016","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:31tf1qEai5o5f4r66Kd0pU","Me and Your Mama","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino","spotify:album:4Carzsnpd6yvuHZ49I0oz8","""Awaken, My Love!""","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino","2016-12-02","https://i.scdn.co/image/ab67616d0000b273f78c98bbf2b3c9e2a764203e","1","1","379226","https://p.scdn.co/mp3-preview/319e07f14e22dda6ce1c951414e405a11665c387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","USYAH1600102","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:2KFE98Iw0X23sf4vJYcbLH","Spanish Castle Magic","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:3uFZf8rykoHo7XMIQVYW6r","Axis: Bold As Love","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","1967-12-01","https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2","1","3","183320","https://p.scdn.co/mp3-preview/f6052422ff264b24500ee22ef4c4d1ed434d57ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USQX90900754","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:0bOZ9Im5CYFoaDCusSub2u","Level Tipping Scales","spotify:artist:4fpwOzxFRMVGfd197dKIdY, spotify:artist:0eVyjRhzZKke2KFYTcDkeu","Boldy James, The Alchemist","spotify:album:5leBUcbk6qAb5cDHYuVwBO","Super Tecmo Bo","spotify:artist:4fpwOzxFRMVGfd197dKIdY, spotify:artist:0eVyjRhzZKke2KFYTcDkeu","Boldy James, The Alchemist","2021-12-17","https://i.scdn.co/image/ab67616d0000b273a671697e72456d41a848175f","1","1","95440","https://p.scdn.co/mp3-preview/a6bbc2d43ed4a81ee5bbb5910227d7174406d9ac?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USUYG1405030","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:0trHOzAhNpGCsGBEu7dOJo","N.Y. State of Mind","spotify:artist:20qISvAhX20dpIbOOzGK3q","Nas","spotify:album:3kEtdS2pH6hKcMU9Wioob1","Illmatic","spotify:artist:20qISvAhX20dpIbOOzGK3q","Nas","1994-04-19","https://i.scdn.co/image/ab67616d0000b273045fc920ecf4f8094888ec26","1","2","293973","https://p.scdn.co/mp3-preview/f27225424bca80900ee9a32f4a494c900a012200?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USSM10017351","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:3lIP9WdMJ858reeF5E6RKw","A Change Is Going To Come","spotify:artist:3YFP5QHEKv8RZZsPminjdv","Baby Huey","spotify:album:2lTfjZPS0xFQE3cbGZf92T","The Baby Huey Story: The Living Legend","spotify:artist:3YFP5QHEKv8RZZsPminjdv","Baby Huey","1971","https://i.scdn.co/image/ab67616d0000b2739ed801be1a9fb100f815afb1","1","3","571133","https://p.scdn.co/mp3-preview/033fda68fa3a6ecc698c79a826bfcc8a93b32ca3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USRH10450752","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:2x11qq5OuvD2oFpM094f1x","Pineapple and the Monkey","spotify:artist:3v4feUQnU3VEUqFrjmtekL","Faces","spotify:album:0iCkdYQdowYqWyVmVaHReZ","First Step","spotify:artist:3v4feUQnU3VEUqFrjmtekL","Faces","1970","https://i.scdn.co/image/ab67616d0000b273be8a0d8c3645df00d321d3e5","1","7","264453","https://p.scdn.co/mp3-preview/746943dd5ecd0bda4df8b4f420d810ff838072b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USWB10105338","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:4YbCZSeX3QhpEyQE5KAtio","I'm That Type Of Nigga","spotify:artist:7yk35uHNQclPXFGFoTU44w","The Pharcyde","spotify:album:48kU5gP41TqZEw32Cwhsna","Bizarre Ride II The Pharcyde","spotify:artist:7yk35uHNQclPXFGFoTU44w","The Pharcyde","1992-11-24","https://i.scdn.co/image/ab67616d0000b2739ec4abd35652fafe34ee7dfb","1","5","316826","https://p.scdn.co/mp3-preview/b2bed7b51bcd4db56bfd589b479dcc022c92a133?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","USA370513618","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:7FwUGThSWSlfPMHiSGhNBK","Superman Is Dead","spotify:artist:4nXOZlYoAD67hF9aUEncMY","Pouya","spotify:album:0HSgoXbu9ZA3S5wMBsLFsh","SUPERMAN IS DEAD","spotify:artist:4nXOZlYoAD67hF9aUEncMY","Pouya","2019-01-18","https://i.scdn.co/image/ab67616d0000b2736e794cbab51d3b77fe75df4f","1","1","196765","https://p.scdn.co/mp3-preview/f4d57fe9cb947f196e293c958a9db1f6e5208b7d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCAEA1845592","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:1zColUUu1GYzXY9EXQoKoq","Testify, Pts. 1 & 2 - Mono","spotify:artist:53QzNeFpzAaXYnrDBbDrIp, spotify:artist:776Uo845nYHJpNaStv1Ds4","The Isley Brothers, Jimi Hendrix","spotify:album:0EdOkkmqwrIbObfWcEBd4N","In the Beginning","spotify:artist:53QzNeFpzAaXYnrDBbDrIp","The Isley Brothers","1971-02-01","https://i.scdn.co/image/ab67616d0000b273a6c99f0a7dbab3a16474b274","1","3","252287","https://p.scdn.co/mp3-preview/06d3f3c263d4f5bd35f1b4cd03344fd48faa8f42?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USSM11501045","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:39ZxeUDHT7jEpRmpQP3W03","I Get High","spotify:artist:0701Axu6yvUIoctaKMbDIZ","Freda Payne","spotify:album:20WuVQc0Fwu3qvX6MtYfJY","Lost Soul Treasures","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2004-10-25","https://i.scdn.co/image/ab67616d0000b2734e8d251fb1f557b243a52b1b","2","3","191026","https://p.scdn.co/mp3-preview/915ab95e4785bfbf82808ace37a8ef304e37ebfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","US52U0410093","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
"spotify:track:7CYMxvuxvIqz3ubiym6pzd","Go Ahead","spotify:artist:2B9xp0rpwFz5TON2ZSSKEF","Lemtom","spotify:album:6EV96sexRlM3AxZNXMiWzP","Wanna See Houston","spotify:artist:2B9xp0rpwFz5TON2ZSSKEF","Lemtom","2021-03-26","https://i.scdn.co/image/ab67616d0000b27370cf73f13a1a46e5392d2513","1","3","374763","https://p.scdn.co/mp3-preview/a0e45536ceab36fadb45cf3fd2b3a790ad8b7e65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBKQU2120397","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:06Z"
